Internship Id,Role,Company Name,Location,Duration,Stipend,Intern Type,Skills,Perks,Hiring Since,Opportunity Date,Opening,Hired Candidate,Number of Applications,Website Link
2460424,Social Media Marketing Internship,Vvyas Foundation,"('Mumbai', 'Mumbai', 'Mumbai', 'Mumbai')",3 Months,"₹ 3,000-8,000 /month","['Internship', 'Internship with job offer', 'Internship with job offer']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', 'Free snacks & beverages']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', 'Free snacks & beverages']",Hiring since April 2024,1 opportunity posted,5,,4 applicants,
2460120,Latex Content Developer Internship (Remote),Vidit Aggarwal,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",2 Months,"₹ 5,000 /month",['Internship'],"['LaTeX', 'Mathematics']","['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since April 2024,1 opportunity posted,1,,11 applicants,https://shrividhya.in
2461424,Business Development (Sales) Internship,Prosync Infotech Private Limited,"('Delhi', 'Delhi', 'Delhi', 'Delhi')",4 Months,"₹ 10,000 /month","['Internship', 'Internship with job offer']","['Client Interaction', 'English Proficiency (Spoken)', 'Project Management', 'Research and Analytics', 'Sales']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since May 2019,80 opportunities posted,1,16 candidates hired,1 applicants,http://www.prosync.solutions
2461419,Business Development (Sales) Internship,Eat Better Ventures Private Limited,"('Jaipur', 'Jaipur', 'Agra, Ajmer, Alwar, Faridabad, Chandigarh, Dehradun, Delhi, Gurgaon, Kota, Ludhiana, Rewari, Bhopal, Jaipur, Noida, Sonepat', 'Jaipur')",6 Months,"₹ 15,000 /month","['Internship', 'Internship with job offer']","['Effective Communication', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'Sales']","['Certificate', 'Informal dress code']",Hiring since December 2022,16 opportunities posted,2,4 candidates hired,2 applicants,http://eatbetterco.com
2461418,Business Development (Sales) Internship (Remote),Global IT Services Private Limited,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",3 Months,"₹ 8,000-20,000 /month","['Internship with job offer', 'Internship with job offer']","['Business Research', 'Email Marketing', 'Sales']","['Certificate', 'Letter of recommendation', 'Job offer']",Hiring since July 2023,4 opportunities posted,2,1 candidate hired,37 applicants,https://gits.co.in
2461410,Interior Design Internship,Living Balconies,"('Noida',)",6 Months,"₹ 7,000 /month",['Internship'],"['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week', 'Free snacks & beverages']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week', 'Free snacks & beverages']",Hiring since September 2016,141 opportunities posted,4,50 candidates hired,0 applicants,
2461408,Marketing Internship (Part time),The IMPALS,"('Bangalore', 'Chennai, Delhi, Ghaziabad, Gurgaon, Indore, Lucknow, Patna, Pune, Udaipur, Bangalore, Hyderabad, Bhopal, Mumbai, Noida, Gwalior West', 'Chennai, Delhi, Ghaziabad, Gurgaon, Kolkata, Patna, Pune, Ranchi, Bangalore, Hyderabad, Bhopal, Mumbai, Noida, Nagpur, Nashik', 'Ahmedabad, Chennai, Kolkata, Lucknow, Pune, Ranchi, Surat, Bangalore, Vadodara, Mumbai, Jaipur, Noida, Nagpur, Nashik, Keralapuram')",1 Week,₹ 750 lump sum,['Internship'],['Certificate'],['Certificate'],Hiring since October 2017,54 opportunities posted,3,1 candidate hired,6 applicants,http://www.theimpals.com/
2461400,Business Development (Sales) Internship (Part time/Remote),SkillTern,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",3 Months,"₹ 3,000-8,000 /month","['Internship', 'Internship with job offer']","['Digital Marketing', 'Email Marketing', 'Sales', 'Sales pitch', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since March 2021,109 opportunities posted,4,89 candidates hired,10 applicants,
2460415,Graphic Design Internship,Pixels Print Store,"('Bangalore', 'Bangalore', 'Bangalore')",2 Months,"₹ 4,000 /month","['Internship', 'Internship with job offer']","['Adobe Illustrator', 'Adobe Photoshop', 'CorelDRAW']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week']",Hiring since April 2024,1 opportunity posted,3,,4 applicants,http://pixelsprintstore.in
2460489,Customer Service/Customer Support Internship,Edze Soft Private Limited,"('Hyderabad', 'Hyderabad', 'Hyderabad', 'Bangalore, Hyderabad')",3 Months,"₹ 7,000 /month",['Internship with job offer'],"['English Proficiency (Spoken)', 'MS-Excel', 'MS-Office']","['Certificate', 'Letter of recommendation', 'Job offer']",Hiring since April 2024,1 opportunity posted,2,,1 applicants,https://www.edze.in
2461387,Telecalling Internship,BR Mart Connect Projects Private Limited,"('Hyderabad', 'Hyderabad', 'Hyderabad', 'Hyderabad, Kompally')",6 Months,"₹ 8,000-20,000 /month",['Internship with job offer'],"['Marketing', 'Sales']","['Certificate', 'Letter of recommendation', 'Job offer']",Hiring since March 2019,11 opportunities posted,10,,3 applicants,https://www.martconnect.com
2460507,Human Resources (HR) Internship,Leapfrog Semiconductor,"('Bangalore', 'Bangalore', 'Bangalore', 'Chennai, Delhi, Pune, Bangalore, Hyderabad, Mumbai')",6 Months,"₹ 5,000 /month","['Internship', 'Internship with job offer', 'Internship with job offer', 'Internship with job offer']","['English Proficiency (Written)', 'MS-Excel', 'MS-Office', 'MS-Word']","['Certificate', 'Informal dress code', '5 days a week']",Hiring since April 2024,1 opportunity posted,1,,12 applicants,http://leapfrogsemi.com
2460514,Product Marketing Internship,W3villa Technologies Private Limited,"('Noida', 'Noida', 'Noida', 'Noida')",3 Months,"₹ 10,000 /week","['Internship', 'Internship with job offer', 'Internship with job offer', 'Internship with job offer']",['Sales'],"['Certificate', 'Letter of recommendation', 'Informal dress code', '5 days a week']",Hiring since April 2024,1 opportunity posted,4,,5 applicants,https://www.w3villa.com/
2460520,Social Media Marketing Internship,Edufront Technologies Private Limited,"('Mumbai', 'Mumbai', 'Mumbai', 'Mumbai')",6 Months,"₹ 10,000 /month","['Internship', 'Internship with job offer']",['Social Media Marketing'],"['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since April 2024,1 opportunity posted,2,,0 applicants,
2460535,Educational Consultant Internship,Advent Education Private Limited,"('Kolkata', 'Kolkata', 'Kolkata', 'Kolkata')",6 Months,"₹ 10,000 /month",['Internship'],"['Certificate', 'Letter of recommendation']","['Certificate', 'Letter of recommendation']",Hiring since April 2024,1 opportunity posted,10,,3 applicants,https://adventeducation.in/
2460538,Sales Consultant Internship,Abhinav Mahajan,"('Pune, Mumbai, Bangalore', 'Bangalore', 'Mumbai', 'Bangalore')",3 Months,"₹ 6,000 /month","['Internship', 'Internship with job offer']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,1 opportunity posted,2,,0 applicants,
2461361,Accounting & Tally Internship,Mystro,"('Mumbai', 'Mumbai', 'Mumbai', 'Chennai, Bangalore, Hyderabad, Mumbai')",3 Months,"₹ 4,000-7,000 /month","['Internship', 'Internship with job offer', 'Internship with job offer']","['Accounting', 'MS-Excel', 'Tally']","['Certificate', '5 days a week']",Hiring since December 2018,245 opportunities posted,1,3 candidates hired,31 applicants,http://mystro.in/
2461327,Graphic Design Internship (Remote),Creative Leaf,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",6 Months,"₹ 4,000 /month",['Internship with job offer'],"['Adobe After Effects', 'Adobe Illustrator', 'Adobe Indesign', 'Adobe Photoshop']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Job offer']",Hiring since April 2019,40 opportunities posted,1,10 candidates hired,50 applicants,http://creativeleaf.co.in/
2460351,Artificial Intelligence (AI) Internship,Vision Impact,"('Bangalore', 'Ahmedabad, Amritsar, Chandigarh, Delhi, Gurgaon, Pune, Ranchi, Udaipur, Bangalore, Vadodara, Mumbai, Jaipur, Noida, Nagpur, Nashik', 'Ahmedabad, Chennai, Indore, Pune, Satna, Surat, Bangalore, Bhopal, Mumbai, Jaipur, Nagpur, Nashik, Bhopalgarh, Gwalior West', 'Chennai, Coimbatore, Delhi, Gurgaon, Kolkata, Patna, Pune, Ranchi, Udaipur, Bangalore, Mumbai, Jaipur, Noida, Nagpur, Goa Velha')",3 Months,"₹ 8,000-10,000 /month",['Internship with job offer'],"['Data Science', 'Deep Learning', 'Machine Learning', 'Natural Language Processing (NLP)', 'Neural Networks', 'Python']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages', 'Job offer']",Hiring since April 2024,1 opportunity posted,4,,237 applicants,http://visionimpact.ai
2461322,Human Resources (HR) Internship,Qodeit,"('Raipur',)",6 Months,"₹ 5,000 /month",['Internship with job offer'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office', 'MS-Word', 'Recruitment']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', 'Free snacks & beverages', 'Job offer']",Hiring since June 2022,28 opportunities posted,10,,2 applicants,
2460044,Mechatronics Internship (Part time),EETA Automation Systems,"('Mumbai', 'Chennai, Kolkata, Pune, Ranchi, Udaipur, Bangalore, Hyderabad, Mumbai, Pimpri-Chinchwad, Nagpur, Nashik', 'Mumbai')",2 Months,"₹ 2,000 /month +  Incentives",['Internship'],"['Arduino', 'Embedded Systems', 'Python', 'Raspberry Pi']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', 'Free snacks & beverages']",Hiring since April 2024,1 opportunity posted,2,,18 applicants,
2461320,Media & Public Relations (PR) Internship,Medical Dialogues LLP,"('Delhi', 'Delhi', 'Delhi', 'Delhi, Ghaziabad, Gurgaon, Noida')",6 Months,"₹ 10,000 /month","['Internship', 'Internship with job offer', 'Internship with job offer']","['English Proficiency (Spoken)', 'English Proficiency (Written)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since September 2018,133 opportunities posted,1,34 candidates hired,4 applicants,http://www.medicaldialogues.in
2461316,Journalism Internship,National Medical Forum,"('Delhi',)",6 Months,"₹ 10,000 /month",['Internship with job offer'],"['English Proficiency (Spoken)', 'English Proficiency (Written)']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Job offer']",Hiring since June 2022,34 opportunities posted,2,4 candidates hired,3 applicants,
2461314,.NET Development Internship,Aryaman Technologies Private Limited,"('Pune', 'Ahmedabad, Amritsar, Chandigarh, Delhi, Gurgaon, Pune, Ranchi, Udaipur, Bangalore, Vadodara, Mumbai, Jaipur, Noida, Nagpur, Nashik', 'Ahmedabad, Amritsar, Chandigarh, Chennai, Delhi, Gurgaon, Kolkata, Pune, Surat, Bangalore, Hyderabad, Vadodara, Mumbai, Noida, Bangarapet', 'Ahmedabad, Chandigarh, Chennai, Coimbatore, Pune, Surat, Ahmednagar, Bangalore, Vadodara, Mumbai, Kochi, Jaipur, Nagpur, Nashik, Goa Velha')",6 Months,"₹ 8,000-15,000 /month",['Internship'],"['.NET', 'ASP.NET', 'C#', 'Model View Controller(MVC)', 'SQL']",['Certificate'],Hiring since August 2021,21 opportunities posted,2,3 candidates hired,21 applicants,
2460381,Human Resources (HR) Internship,Idiotic Media,"('Mumbai', 'Mumbai', 'Mumbai', 'Mumbai')",3 Months,"₹ 5,000-8,000 /month",['Internship with job offer'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office', 'MS-Word', 'Operations', 'Recruitment']","['Certificate', 'Letter of recommendation', 'Informal dress code', '5 days a week', 'Job offer']",Hiring since April 2024,1 opportunity posted,1,,23 applicants,http://www.idiotic.media/
2460384,Social Media Marketing Internship (Part time),Roshmi Borthakur,"('Gurgaon', 'Gurgaon', 'Gurgaon', 'Chennai, Delhi, Ghaziabad, Gurgaon, Kolkata, Patna, Pune, Ranchi, Bangalore, Hyderabad, Bhopal, Mumbai, Noida, Nagpur, Nashik')",1 Month,"₹ 10,000 /month",['Internship'],"['Digital Marketing', 'English Proficiency (Written)', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week']",Hiring since April 2024,1 opportunity posted,1,,17 applicants,
2461438,WhatsApp Marketing Internship (Part time/Remote),Wayspire Edtech Private Limited,"('Work from home',)",1 Month,"₹ 1,500-15,000 /month",['Internship'],['Marketing'],"['Certificate', 'Letter of recommendation']",Hiring since March 2024,20 opportunities posted,5,,200 applicants,http://wayspire.in
2460387,Human Resources (HR) Internship,Me-HR,"('Pune', 'Mumbai', 'Chennai, Delhi, Pune, Bangalore, Hyderabad, Mumbai', 'Ahmedabad, Aurangabad, Delhi, Gurgaon, Indore, Lucknow, Pune, Surat, Ahmednagar, Vadodara, Bhopal, Mumbai, Baramati, Nagpur, Nashik')",3 Months,"₹ 3,000 /month","['Internship', 'Internship with job offer']","['English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office', 'MS-Word', 'Recruitment']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since April 2024,1 opportunity posted,5,,13 applicants,https://www.linkedin.com/company/14648717/admin/feed/posts/
2460400,Market Research Internship,East-West Seed Knowledge Transfer Foundation,"('Bangalore', 'Bangalore', 'Bangalore', 'Delhi, Pune, Bangalore, Mumbai, Nagpur')",3 Months,"₹ 15,000-20,000 /week","['Internship', 'Internship with job offer', 'Internship with job offer', 'Internship with job offer']","['English Proficiency (Written)', 'MS-Excel', 'MS-PowerPoint', 'Research and Analytics']","['Certificate', 'Letter of recommendation', '5 days a week', 'Free snacks & beverages']",Hiring since April 2024,1 opportunity posted,1,,28 applicants,https://www.ews-kt.com/
2461428,Customer Acquisition Internship (Part time/Remote),Ekatva Foundation,"('Work from home',)",2 Weeks,"₹ 500-4,000 lump sum",['Internship'],"['British English', 'Business Research', 'Client Relationship', 'MS-Office', 'MS-Word']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since January 2024,125 opportunities posted,5,2385 candidates hired,Be an early applicant,
2404366,Software Development Engineering (Web) Internship (Part time/Remote),Inditech Technology Services Private Limited,"('Work from home',)",6 Months,"₹ 15,000 /month",['Internship'],"['Certificate', 'Letter of recommendation', '5 days a week']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since October 2021,41 opportunities posted,3,32 candidates hired,634 applicants,
2461422,Human Resources (HR) Internship (Remote),Stirring Minds,"('Work from home',)",2 Months,"₹ 4,000-9,000 /month",['Internship with job offer'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office', 'MS-Word']","['Certificate', 'Letter of recommendation', 'Job offer']",Hiring since August 2016,2668 opportunities posted,6,101 candidates hired,589 applicants,
